pair,elapsed_bin,direction,period,orders,filled,decided,wins,fill_rate,win_rate,avg_pips,ev_signal
AUD_USD,181-360m,-1,test,362.0,156.0,155.0,69.0,0.430939226519337,0.44516129032258067,0.044516129032257906,0.019060773480662915
AUD_USD,181-360m,-1,train,1552.0,1033.0,1030.0,763.0,0.6655927835051546,0.7407766990291262,4.906504854368933,3.2562500000000005
AUD_USD,181-360m,1,test,953.0,157.0,157.0,71.0,0.16474291710388247,0.45222929936305734,-0.41146496815286665,-0.06778593913955935
AUD_USD,181-360m,1,train,1806.0,427.0,427.0,173.0,0.2364341085271318,0.405152224824356,-0.5625292740046839,-0.13300110741971208
AUD_USD,361-720m,-1,test,245.0,145.0,145.0,60.0,0.5918367346938775,0.41379310344827586,-0.4400000000000004,-0.26040816326530636
AUD_USD,361-720m,-1,train,1411.0,352.0,350.0,140.0,0.24946846208362863,0.4,-0.7397142857142858,-0.1834868887313962
AUD_USD,361-720m,1,test,811.0,670.0,670.0,26.0,0.8261405672009864,0.03880597014925373,-5.08731343283582,-4.202836004932181
AUD_USD,361-720m,1,train,1364.0,337.0,336.0,123.0,0.2470674486803519,0.36607142857142855,-1.2270833333333335,-0.3022727272727273
AUD_USD,721-1440m,-1,test,108.0,61.0,61.0,33.0,0.5648148148148148,0.5409836065573771,0.985245901639344,0.5564814814814814
AUD_USD,721-1440m,-1,train,408.0,218.0,218.0,84.0,0.5343137254901961,0.3853211009174312,-0.8238532110091744,-0.4401960784313726
AUD_USD,721-1440m,1,test,125.0,61.0,61.0,31.0,0.488,0.5081967213114754,1.8147540983606556,0.8855999999999999
AUD_USD,721-1440m,1,train,1588.0,733.0,733.0,51.0,0.4615869017632242,0.06957708049113233,-6.590313778990451,-3.042002518891688
AUD_USD,1441-2880m,-1,test,94.0,36.0,36.0,7.0,0.3829787234042553,0.19444444444444445,-3.0111111111111115,-1.1531914893617023
AUD_USD,1441-2880m,-1,train,167.0,77.0,77.0,9.0,0.46107784431137727,0.11688311688311688,-4.859740259740259,-2.240718562874251
AUD_USD,1441-2880m,1,test,81.0,27.0,27.0,2.0,0.3333333333333333,0.07407407407407407,-6.181481481481482,-2.060493827160494
AUD_USD,1441-2880m,1,train,787.0,67.0,67.0,41.0,0.08513341804320203,0.6119402985074627,3.0313432835820895,0.25806861499364675
AUD_USD,2881-4320m,-1,test,140.0,48.0,48.0,37.0,0.34285714285714286,0.7708333333333334,5.829166666666667,1.9985714285714287
AUD_USD,2881-4320m,-1,train,415.0,117.0,117.0,29.0,0.2819277108433735,0.24786324786324787,-2.9965811965811957,-0.8448192771084335
